Smiles,pChEMBL Value,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,stereo_centers,tpsa,HydrationFreeEnergy_FreeSolv,Solubility_AqSolDB
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(Cc2cccc3ccccc23)CC1,6.77,472.6140000000004,4.336890000000004,4,1,0,61.34,-16.443422,-5.285886
C=CCn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,4.35,278271,1.0670799999999998,4,0,0,80.16,-11.888558,-4.035993
CCCc1nnc2n1N=C(c1ccc(-c3cc(Cl)ccc3Cl)o1)CS2,4.87,393.2990000000001,5.155500000000003,5,0,0,56.21,-9.151117,-6.369563
COc1ccc(Cn2c(=O)[nH]c3cc(C(=O)NCc4ccc5c(c4)OCO5)ccc3c2=O)cc1,4.72,459.45800000000025,2.4054,6,2,0,111.65,-18.291208,-5.724075
Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)O)o2)cc1,4.74,280301,2.2601200000000006,4,1,0,84.58,-12.258112,-2.233766
Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)CC(=O)N2)c(C)c1,4.58,366.4420000000002,3.851220000000003,5,1,1,83.1,-9.933205,-5.4824214
Cc1snc2sc(C(=O)c3ccc(Br)cc3)c(N)c12,4.55,353.2660000000001,4.241920000000001,5,1,0,55.980000000000004,-6.917859,-5.6199727
CCOC(=O)c1c(Nc2nc(C)c(C(=O)NC)s2)sc(C)c1C,4.37,353.46900000000005,3.409760000000002,7,2,0,80.32,-10.746592,-5.0421915
COc1cccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCC3)cc2)c1,6.92,470.6130000000004,6.243920000000007,4,1,0,46.86000000000001,-13.439214,-5.084832
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1cc(Cl)ccc1Cl,8.85,462.3760000000001,7.941600000000005,1,2,0,53.089999999999996,-11.800467,-7.030112
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1Cl,9.36,427.93100000000004,7.288200000000005,1,2,0,53.089999999999996,-11.768936,-6.827483
CC/C(=C(/c1ccc(/C=C/C(=O)O)cc1)c1cc2ccccc2[nH]1)c1ccccc1OC(F)(F)F,8.62,477.4820000000001,7.533400000000006,2,2,0,62.31999999999999,-10.733788,-6.790408
O/N=C/c1ccc(-c2ccc(O)cc2)c2ccsc12,7.7,269.32500000000005,4.082000000000001,4,2,0,52.82000000000001,-13.015104,-4.976205
O=C(CSc1nnc(-c2ccc(OC(F)F)cc2)o1)NC(=O)NCc1ccco1,4.94,424.38500000000016,3.049100000000001,8,2,0,119.49,-10.481133,-5.3493285
COc1ccc(OC)c(/C=N/c2oc(-c3ccco3)c(-c3ccco3)c2C#N)c1,4.79,388.37900000000013,5.439080000000004,7,0,0,94.03,-7.7941628,-7.0613775
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)c1cc(-c2ccco2)nc2ccccc12,4.83,487.55600000000015,5.381100000000005,7,1,0,86.06,-12.519712,-5.5432816
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3C[C@H](C(F)(F)F)C[C@@H]32)cc1,7.91,350336,4.903600000000002,3,2,4,49.69,-11.793782,-4.14931
Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3C[C@@H](C(F)(F)F)C[C@@H]32)cc1,8.14,350336,4.903600000000002,3,2,4,49.69,-11.654848,-4.1546807
Oc1ccc(CN(c2ccc(O)cc2)c2ccc(F)cc2)cc1,7.89,309.34000000000003,4.575200000000003,3,2,0,43.7,-12.381018,-4.050183
CC1(C)CCC(=O)C2=C1OC1=C(C(=O)CCC1)C2c1cc2ccccc2n1Cc1ccccc1,4.26,451.56600000000014,6.453700000000007,3,0,1,48.300000000000004,-10.266316,-6.3281345
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,4.5,470.6130000000003,6.331020000000006,4,2,0,57.86,-16.02801,-4.5931783
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,9.0,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
O=C(O)/C=C/c1ccc(Cc2c(-c3ccccc3)c(=O)oc3cc(O)ccc23)cc1,8.09,398.4140000000001,4.854200000000004,4,2,0,87.74,-14.681555,-5.4894514
COc1ccc(-c2c(Cc3ccc(/C=C/C(=O)O)cc3)c3ccc(O)cc3oc2=O)cc1,8.42,428.44000000000017,4.8628000000000045,5,2,0,96.97,-15.411784,-5.597866
Cc1cc(Cl)ccc1-c1c(Cc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,8.82,446.8860000000002,5.816020000000005,4,2,0,87.74000000000001,-14.446175,-6.0016017
Cc1cc(F)ccc1-c1c(N(C)c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,8.0,445.4460000000002,5.478820000000005,5,2,0,90.98000000000002,-14.397707,-5.6112185
COc1ccc2c(c1)C(=O)c1c-2n(-c2ccc(OCCCN3CCCCC3)cc2)c(=O)c2cc(OC)ccc12,4.42,524.6170000000004,5.474100000000005,6,0,0,70.0,-13.999103,-5.1627526
O=S(=O)(Oc1ccc(/C=C/c2ccccc2)cc1)C1CC2OC1C(c1ccc(O)cc1)=C2c1ccc(O)cc1,7.39,538.6210000000003,6.127500000000006,6,2,3,93.06000000000002,-15.877042,-6.009854
Cc1ccc(/C=c2\sc3nc(-c4ccco4)nn3c2=O)o1,4.86,299.3110000000001,1.8601199999999993,6,0,0,73.53999999999999,-8.679956,-5.3666596
Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,4.83,392.4400000000001,4.430820000000003,7,1,0,94.05000000000001,-9.068665,-4.917799
O=C(O)C1Nc2c(C(=O)N3CCOCC3)cccc2C2C=CCC12,4.8,328368,1.6973999999999996,4,2,3,78.87,-16.239613,-1.8559908
COc1ccc(-c2nc(C(N)=O)c3nc(O)n(-c4cccc(Cl)c4)c3n2)cc1OC,5.2,425.8320000000001,2.957600000000001,7,2,0,125.38000000000002,-13.741739,-5.0902033
NC(=S)n1[nH]c(-c2ccc([N+](=O)[O-])cc2)c(/N=N/c2ccc(O)cc2)c1=O,4.96,384.3770000000001,2.9643000000000015,7,3,0,151.89999999999998,-20.53902,-5.9821005
C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,5.0,432.5270000000002,2.9175000000000013,7,2,0,106.23000000000002,-10.866363,-5.1103606
COc1ccc(OC)c(NC(=O)c2cc(-c3ccc(C)cc3O)[nH]n2)c1,4.66,353.37800000000004,3.360220000000001,5,3,0,96.47000000000001,-14.405144,-5.9673705
CCOc1ccc(Nc2oc(-c3ccccc3Cl)nc2C#N)cc1,5.02,339.78200000000004,5.008980000000003,5,1,0,71.08,-6.1835165,-7.2982483
Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,4.67,289.31600000000003,2.7286200000000003,5,1,0,84.6,-10.424522,-5.76744
COc1cc(C2C(C#N)=C(N)Oc3cc(C)oc(=O)c32)cc2c1OCO2,4.58,354.31800000000015,1.9036999999999997,8,1,1,116.94,-12.285548,-4.259162
O=C(c1cc2ncc(Br)cn2n1)N1CCN(C(=O)c2ccco2)CC1,4.75,404.2240000000002,1.6829999999999998,5,0,0,83.95,-14.409523,-3.2862618
O=C1Nc2ccccc2SC(c2ccccc2)C1O,5.52,271341,2.8330000000000015,3,2,2,49.33,-11.571819,-2.7817159
CCn1nnc(NC(=O)CSc2ccc(Cl)cc2)n1,5.03,297771,2.0772,5,1,0,72.7,-11.426372,-3.8053823
O=Cc1ccc2oc3nc4n(c(=O)c3c(=O)c2c1)CCCS4,4.75,314.32200000000006,1.8111999999999997,6,0,0,82.16999999999999,-12.039325,-4.9220667
CCc1ccc2nc(O)c(CN(Cc3ccc4c(c3)OCO4)C(=O)c3ccco3)cc2c1,4.58,430.4600000000002,4.667100000000004,6,1,0,85.03000000000002,-12.307272,-4.8876123
CCCCC12CCC(=O)C(I)=C1c1ccc(O)cc1C2,6.91,382.24100000000016,4.633900000000004,2,1,1,37.3,-9.705835,-5.2945256
CC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCC1=O,5.64,304.38900000000007,4.313800000000003,2,1,1,37.3,-10.500106,-4.65526
CC1=C2c3ccc4[nH]ncc4c3CC2(Cc2ccc3ccccc3c2)CCC1=O,5.26,378.47500000000014,5.637700000000004,2,1,1,45.75,-13.105476,-6.277882
CCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(N)=O,6.21,1146.4549999999997,-2.5802600000000195,14,18,10,497.47999999999985,-63.492176,-2.1298456
CCC(NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)C(CC)NC(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)CC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NC(CC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O,6.17,1023.3399999999995,-1.7701600000000166,12,16,9,425.70999999999987,-53.61737,-2.0506873
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(O)c2)CC1,5.79,424.5260000000003,2.893690000000001,5,2,0,81.57000000000001,-19.077175,-4.1209745
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2ncccn2)CC1,6.92,438.5570000000003,2.7582900000000015,6,1,0,87.12,-17.90572,-4.328206
CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(O)cc3)cc2)CC1.Cl,5.36,492.1030000000001,7.133400000000009,3,2,0,43.7,-14.857111,-4.075021
O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)c1ccco1,5.63,332.31100000000004,4.272200000000003,5,0,0,69.65,-8.987878,-5.7488623
COc1ccccc1[C@H](c1cccc2ccccc12)[C@@](C)(C#N)C(=O)N1CCC(c2cccc(C(F)(F)F)c2)CC1,5.61,556.6280000000002,7.935180000000007,3,0,2,53.33,-7.716127,-6.5391397
Oc1ccc(-c2cc3cc(O)cc(Br)c3o2)cc1,8.82,305127,4.273500000000001,3,2,0,53.6,-11.698373,-4.3814664
CC1(c2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,7.25,456.63000000000017,5.973200000000007,4,1,1,35.940000000000005,-12.139006,-4.7199183
Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccc(O)cc2)cc1,7.58,439.3150000000001,5.512100000000004,4,2,0,70.65,-12.624898,-4.3558974
Oc1ccc2c(c1)CS[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,9.22,431.60100000000034,5.986800000000007,4,1,2,32.7,-13.30453,-4.2793045
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,8.89,272.3879999999999,3.6092000000000026,2,2,5,40.46,-10.623899,-4.1662416
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCOC4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)NCCS(=O)(=O)O)CC[C@@H]45)cc3)C[C@@]21C,8.0,943.3009999999999,7.792600000000009,9,5,16,173.7,-24.143478,-5.66722
CC(C)c1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(OCCN3CCCC3)cc2)cc1,8.59,470.6570000000003,6.316400000000007,4,1,1,35.940000000000005,-12.085512,-4.988328
Oc1cc(Br)c2oc(-c3ccc(O)c(F)c3)cc2c1,7.92,323117,4.412600000000002,3,2,0,53.60000000000001,-10.832281,-4.4785953
COc1cc(O)c(Br)c2cc(-c3ccc(O)cc3)oc12,7.68,335.1530000000001,4.282100000000002,4,2,0,62.83,-11.959706,-4.5405865
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(O)c1,9.15,458.60200000000015,5.288700000000007,5,2,1,56.17,-15.68014,-4.17905
N#Cc1cc(O)cc2cc(-c3ccc(O)c(F)c3)oc12,7.64,269231,3.5217799999999997,4,2,0,77.39,-11.294756,-4.6927843
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC4C3)cc2)cc1,9.15,461.5830000000003,5.395400000000006,6,2,4,62.160000000000004,-15.756426,-4.0870275
CC(C)[C@H](COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,9.3,491.6530000000003,6.564100000000009,6,2,3,62.160000000000004,-16.3789,-4.3438015
Cc1oc(-c2ccc(Cl)cc2)cc1-c1nn2c(-c3ccoc3C)nnc2s1,5.56,396.8590000000001,5.643040000000004,6,0,0,69.36,-8.640818,-6.2077875
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(C3CCNCC3)cc2)cc1,8.77,419.5460000000002,5.531900000000005,5,3,2,61.72,-17.418743,-3.0629702
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,8.74,473.5940000000001,6.075200000000007,6,2,0,70.0,-16.155676,-4.7179823
Oc1ccc(C2=Cc3cc(O)ccc3C23Cc2ccccc2C3)cc1,8.37,326.39500000000004,4.688600000000004,2,2,0,40.46,-13.024053,-5.1459174
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,6.66,1152.3719999999998,9.948519999999995,12,4,7,205.51999999999995,-26.921741,-5.1601152
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,8.6,268356,4.828600000000005,2,2,0,40.46,-10.853277,-4.4642572
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCNCCCF)cc2F)N1CC1(F)COC1,8.9,505.5560000000003,4.848600000000004,4,2,2,49.519999999999996,-12.1412325,-4.8205333
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2ccc(OCCNCCCF)cc2)N1CC1(F)COC1,8.3,469.5760000000003,4.570400000000004,4,2,2,49.519999999999996,-13.760193,-4.3749514
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(N(C)CCNCCCF)c2)N1CC1(F)COC1,6.7,482.61900000000037,4.627800000000004,4,2,2,43.53,-14.761827,-4.302068
COc1c(OCCNCCCF)cccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC1(F)COC1,7.6,499.60200000000026,4.579000000000004,5,2,2,58.75,-14.15511,-4.0458593
COc1cc(OCCNCCCF)ccc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1CC(F)F,8.8,475.5550000000001,5.105600000000005,4,2,2,49.52,-13.4282055,-4.5318327
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2)N1CC(F)(F)F,8.8,463.51900000000023,5.394200000000005,3,2,2,40.29,-11.8832445,-4.814087
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCNCCCF)cc2F)N1CC(F)(F)CO,8.9,511.53500000000025,4.737700000000005,4,3,2,60.519999999999996,-13.395335,-4.4505305
Cc1c(OCCNCCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@H](C)C(=O)O,8.9,500.59000000000026,4.395120000000003,5,3,3,90.48,-16.598402,-3.894095
Cc1c(OCCN(C)CCCF)ncc(F)c1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@H](C)C(=O)O,9.0,514.6170000000003,4.737320000000004,5,2,3,81.69,-16.37446,-3.937448
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)cc(OCCN3CC(CF)C3)cc2F)N1CC1(F)COC1,9.1,517.5670000000002,4.800700000000004,4,1,2,40.730000000000004,-11.312811,-5.3716545
CC(Cc1cccnc1)=C(c1ccc(O)cc1)c1ccc(O)cc1,5.75,317.38800000000003,4.557300000000005,3,2,0,53.35000000000001,-13.230458,-4.137651
CCOc1ccc(-c2c(C)c3cc(O)ccc3n2Cc2ccc(OCCN3CCCCCC3)cc2)cc1,7.05,498.6670000000004,7.024120000000008,4,1,0,46.86000000000001,-13.144625,-5.2011623
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(F)cc12,6.7,458.5770000000002,6.374420000000005,3,1,0,37.63,-12.442746,-5.2622237
Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCCC3)cc2)c2ccc(O)cc12,7.52,484.6400000000003,6.721120000000006,4,2,0,57.86,-15.832845,-4.6811814
Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,7.0,498.66700000000037,7.022520000000007,4,1,0,46.86,-12.976822,-5.1434965
NCCNC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,9.24,428.5760000000002,4.738300000000005,3,3,0,75.35,-15.250839,-5.3764825
CCOP(=O)(OCC)C1(NS(=O)(=O)c2ccccc2)C=C(Cl)C(=O)c2ccccc21,4.9,469.8830000000002,4.403000000000003,6,1,1,98.76999999999998,-12.93882,-3.777539
CCCSc1nc(C)c(-c2csc(C(C#N)=C3CCCC3)n2)cc1C#N,5.03,380.5420000000002,5.738480000000005,6,0,0,73.36,-5.3553505,-7.1695924
COC(=O)c1ccc(CSc2nc(O)c3cnn(-c4ccc(C)c(C)c4)c3n2)o1,4.42,410.45500000000015,3.809840000000002,8,1,0,103.27000000000001,-10.585701,-5.0763693
CN(C)CC(=O)N1c2ccccc2CCc2ccc(NC(=O)c3ccc(N)cc3)cc21.Cl,4.81,450.9700000000001,4.267800000000003,4,2,0,78.67,-16.444666,-4.5141363
CN(/N=C/c1cccnc1)c1cnn(-c2ccc(F)c(Cl)c2)c(=O)c1Cl,4.75,392.2210000000001,3.543700000000003,5,0,0,63.38,-12.075601,-4.6484456
O=C1CC(c2ccco2)CC(O)=C1/C=N/c1cc(Cl)ccc1O,4.36,331755,4.299700000000002,5,2,1,83.03,-13.197479,-4.822289
CCn1c(SCC(=O)Nc2ccc(NC(=O)c3ccco3)c(OC)c2)nc2ccccc2c1=O,4.45,478.53000000000026,4.001100000000002,7,2,0,115.46000000000001,-14.529236,-5.6574173
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2nsnc12,7.14,673.8820000000001,10.172599999999992,6,2,5,69.48,-14.862848,-6.6127586
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,7.0,1110291,8.778220000000003,12,4,7,205.51999999999995,-27.414608,-5.0420766
Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)COCCOCCOc2ccc(N(CC(F)(F)F)S(=O)(=O)C3CC4OC3C(c3ccc(-n5ccnc5)cc3)=C4c3ccc(O)cc3)cc2)C(C)(C)C)cc1,7.68,1156.3159999999998,7.641120000000011,14,4,7,223.98,-28.786999,-4.3483315
CCC[C@H]1CC[C@@H]2C[C@]13Cc1cc(O)ccc1C3=C(C)C2=O,6.22,296.41,4.507300000000004,2,1,3,37.3,-8.571906,-5.0960455
Oc1ccc(-c2c(-c3ccccc3)nn3c(C(F)(F)F)cc(C(F)(F)F)nc23)cc1,5.65,423.3160000000001,5.806500000000003,3,1,0,50.42,-9.180441,-4.885726
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCOC4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,7.96,836167,8.873200000000006,7,4,16,127.53000000000002,-20.607891,-6.884865
OC[C@@H]1CCCN1CCOc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1,8.41,479.5980000000002,4.9004000000000065,7,3,3,82.39000000000001,-19.297144,-3.5896568
N#CCc1cc(O)cc2cc(-c3ccc(O)cc3)oc12,5.94,265268,3.5770800000000005,4,2,0,77.39,-12.907969,-4.381591
O=C1CCC2(Cc3ccccc3)Cc3cc(O)ccc3C2=C1c1ccc(OCCN2CCOCC2)cc1,7.6,495.6190000000004,5.162100000000006,5,1,1,59.0,-14.652455,-5.322854
CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,8.74,428.57600000000014,5.193000000000005,4,1,1,35.940000000000005,-12.352051,-4.5648375
CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccccc1,8.59,442.6030000000001,5.583100000000006,4,1,1,35.940000000000005,-12.333966,-4.6102886
CN(C)c1cccc(N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCCC3)cc2)c1,7.15,471.6450000000004,5.475000000000006,5,1,1,39.18,-14.973935,-4.2296114
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)cc1,9.1,463.5990000000004,5.929600000000006,6,2,2,62.160000000000004,-15.928581,-3.8154888
CCCC(CCC)(c1ccc(O)c(CC)c1)c1ccc(O)c(CC)c1,6.31,340.5070000000001,6.108900000000007,2,2,0,40.46,-8.787476,-5.608423
CC[Si](CC)(c1ccc(O)c(C)c1)c1ccc(O)c(C)c1,7.14,300.47400000000005,3.317440000000002,2,2,0,40.46,-9.805446,-4.9568186
Oc1ccc(Cc2ccc(O)cc2)cc1,6.04,200.23700000000002,2.688600000000001,2,2,0,40.46,-10.7949505,-2.4694552
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCN(C)C)c1)c1ccccc1,7.61,387523,5.701700000000006,3,1,0,32.7,-11.634305,-5.9617066
CC/C(=C(\c1ccc(O)cc1)c1cccc(OCCCN(CC)CC)c1)c1ccccc1,7.82,429.60400000000016,6.872000000000008,3,1,0,32.7,-11.0585575,-5.5950303
Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CC3CO4)cc2)cc1,9.15,477.58200000000033,4.916800000000006,7,2,4,71.39,-16.714663,-4.036788
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCOC4CC[C@@]5(C)[C@@H](C4)C[C@@H](O)[C@@H]4[C@@H]5C[C@H](O)[C@]5(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]45)cc3)C[C@@]21C,7.92,836167,8.873200000000006,7,4,16,127.53000000000002,-20.607891,-6.884865
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,8.79,628.7730000000004,7.001800000000007,5,5,0,127.34,-22.912556,-5.5474067
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)O)cc1)c1ccccc1,8.27,370.44800000000004,5.859100000000005,2,2,0,57.53,-12.882483,-5.8791475
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,8.54,606.7820000000003,8.682600000000003,3,2,7,63.519999999999996,-10.287695,-5.456769
CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCNC(=O)CCCCCCCn2c(=S)[nH]c3ccccc3c2=O)cc1)c1ccccc1,7.87,742.9860000000004,9.200390000000002,5,4,0,116.22,-21.556696,-6.787523
C[C@@H]1c2cc(O)ccc2O[C@@H](c2ccc(OCCN3CCCC3)cc2)[C@H]1c1ccc(O)cc1,8.82,445.5590000000002,5.593400000000005,5,2,3,62.16,-15.943439,-4.1839166
C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,8.22,606.7820000000003,8.682600000000003,3,2,7,63.519999999999996,-10.287695,-5.456769
CCCCC12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,6.38,320.4360000000001,4.822100000000004,2,1,1,45.75,-11.602963,-5.8708997
CC[C@@]12CCC(=O)C(C3CC3)=C1c1ccc3[nH]ncc3c1C2,6.33,292.38200000000006,4.041900000000003,2,1,1,45.75,-12.000595,-5.3684034
CC[C@@]12CCC(=O)C(C(F)(F)F)=C1c1ccc3[nH]ncc3c1C2,6.44,320.3140000000001,4.194200000000002,2,1,1,45.75,-10.162306,-5.5563273
CC[C@@]12CCC(=O)C(Cl)=C1c1ccc3[nH]ncc3c1C2=O,6.86,300.7450000000001,3.4684000000000017,3,1,1,62.82,-13.011246,-5.217434
CC(=C(c1ccc(N)cc1)c1ccc(NCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,6.79,402.4540000000001,4.053200000000002,5,3,0,124.28,-17.357824,-5.6881647
CC1=C(c2ccc(O)cc2)C(=O)c2c(O)cc(O)cc21,7.51,268268,2.9304000000000006,4,3,0,77.76,-14.402138,-4.430888
Oc1ccc(-c2nn3c(C(F)(F)F)cc(C(F)(F)F)nc3c2-c2ccccc2)cc1,7.29,423.3160000000001,5.806500000000003,3,1,0,50.42,-9.219263,-4.903098
COc1cc(O)c2c(=O)n(-c3ccc(O)cc3)cnc2c1,4.59,284271,1.8054999999999997,5,2,0,84.58,-15.570783,-3.6867042
O=c1c2c(CO)cc(O)cc2ncn1-c1ccc(O)cc1,6.92,284271,1.2891999999999997,5,3,0,95.58,-17.854847,-2.5919635
CCCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,6.85,360.2550000000001,4.159500000000003,3,1,1,58.64,-12.120771,-5.9140234
CCCC12CCC(=O)C(Br)=C1c1ccc3[nH]nnc3c1C2,5.48,346.22800000000007,3.7694000000000027,3,1,1,58.64,-12.487154,-5.703269
COc1cccc(N(C)S(=O)(=O)C2CC3OC2C(c2ccc(NC(=O)CCCCCCC(=O)O)cc2)=C3c2ccc(O)cc2)c1,6.68,634.7510000000004,5.681200000000007,7,3,3,142.47,-20.840738,-5.253503
Oc1ccc2c(c1)O[C@H](c1ccc(OCCN3CCCCC3)cc1)C1=C2COc2cc(O)ccc21,7.29,471.5530000000003,5.399400000000006,6,2,1,71.39,-16.371853,-4.6425643
CN(C)CCOc1ccc(/C(=C(/CCC#N)c2ccccc2)c2ccc(O)cc2)cc1,6.7,412533,5.5954800000000064,4,1,0,56.489999999999995,-13.318362,-5.585685
