Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL3360844,,347.37,0.0,3.68,O=C1[C@@H](c2ccc(O)cc2)[C@H](c2ccc(O)cc2)N1c1ccc(O)cc1,IC50,'=',1100.0,nM,5.96,17.15,0.31,2.28,7.36,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352633,1,Scientific Literature,J Med Chem,2014.0,,,,,1.1
CHEMBL3360849,,421.45,0.0,4.0,COc1cc([C@H]2[C@H](c3ccc(O)cc3)C(=O)N2c2ccc(O)cc2)cc(OC)c1OC,IC50,'=',18000.0,nM,4.75,11.26,0.21,0.74,5.36,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352633,1,Scientific Literature,J Med Chem,2014.0,,,,,18.0
CHEMBL100763,,463.02,1.0,5.85,CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(Cl)cc1,IC50,'=',26.98,nM,7.57,16.35,0.31,1.72,21.06,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141983,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,1569
CHEMBL470785,,296.41,0.0,3.71,C=CC[C@@]12CC[C@](O)(C#CC)C[C@H]1CCc1cc(O)ccc12,IC50,'=',93.0,nM,7.03,23.72,0.44,3.32,17.38,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J Med Chem,2009.0,,,,,93.0
CHEMBL425231,,346.34,0.0,3.17,O=c1c2ccc(O)cc2nc(-c2ccc(O)cc2)n1-c1ccc(O)cc1,IC50,'=',48473.0,nM,4.32,12.46,0.23,1.14,4.51,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146098,1,Scientific Literature,J Med Chem,2006.0,,,,,48473.0
CHEMBL4217406,,568.65,2.0,6.14,Cc1ccccc1OS(=O)(=O)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,Ki,'=',52.01,nM,7.28,12.81,0.24,1.14,6.43,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196131,1,Scientific Literature,J Med Chem,2018.0,,,,,52.01
CHEMBL4209027,,622.62,2.0,6.85,O=S(=O)(Oc1ccccc1C(F)(F)F)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,Ki,'=',498.57,nM,6.3,10.12,0.2,-0.55,5.56,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196131,1,Scientific Literature,J Med Chem,2018.0,,,,,498.57
CHEMBL184421,,461.58,1.0,5.54,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC[C@H]4C[C@H]43)cc2)cc1,IC50,'=',0.6,nM,9.22,19.98,0.38,3.68,14.84,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137846,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,,0.6
CHEMBL319211,,446.57,1.0,5.33,CC1(c2ccc(OCCN3CCCC3)cc2)c2ccc(O)cc2CCN1c1cccc(F)c1,IC50,'=',2999,nM,8.52,19.09,0.35,3.19,23.71,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141983,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,2523
CHEMBL184598,,475.61,1.0,5.79,Oc1ccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CC4CCC4C3)cc2)cc1,IC50,'=',0.8,nM,9.1,19.13,0.37,3.31,14.63,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137846,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,,0.8
CHEMBL1304227,,395.47,0.0,4.2,O=C(Nc1nc(-c2nc3ccccc3s2)cs1)C1COc2ccccc2O1,IC50,'=',25091.32,nM,4.6,11.63,0.23,0.4,6.27,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,25.09132
CHEMBL1362841,,218.28,0.0,2.32,O=C(Cc1cccs1)Nc1ccccn1,IC50,'=',13428.48,nM,4.87,22.32,0.44,2.55,11.6,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,13.42848
CHEMBL1559731,,229.28,0.0,3.1,Cc1cc(C(=O)O)ccc1-n1c(C)ccc1C,IC50,'=',7534.84,nM,5.12,22.34,0.41,2.02,12.13,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,7.53484
CHEMBL1454402,,296.33,0.0,2.97,CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C,IC50,'=',34038.51,nM,4.47,15.08,0.28,1.5,5.39,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,34.03851
CHEMBL1576748,,232.24,0.0,2.12,COc1ccc(NC(=O)c2ccco2)cc1N,IC50,'=',36096.23,nM,4.44,19.13,0.36,2.32,5.73,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,36.09623
CHEMBL1331872,,337.43,1.0,5.24,Cc1nc2sccn2c1-c1nc(-c2cc3ccccc3o2)cs1,IC50,'=',10678.49,nM,4.97,14.73,0.3,-0.27,11.47,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,10.67849
CHEMBL1341814,,343.42,0.0,4.38,Cc1cc(-c2nn3c(-c4ccccc4)nnc3s2)c2ccccc2n1,IC50,'=',21552.69,nM,4.67,13.59,0.25,0.29,8.34,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,21.55269
CHEMBL535158,,524.01,1.0,6.84,Cl.Oc1ccc2c3c(ccc2c1)-c1cc(F)cc(F)c1O[C@@H]3c1ccc(OCCN2CCCCC2)cc1,Ki,'=',0.3,nM,9.52,19.53,0.36,2.68,22.71,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149385,1,Scientific Literature,J Med Chem,2006.0,,,,,0.3
CHEMBL369935,,447.64,1.0,6.43,CSCCC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',10.0,nM,8.0,17.87,0.34,1.57,24.46,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149464,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,0.01
CHEMBL1402,4-HYDROXYTORMIFENE,421.97,1.0,5.92,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccc(O)cc2)cc1,IC50,'=',4.0,nM,8.4,19.9,0.38,2.48,25.68,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149464,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,4
CHEMBL206584,,270.33,0.0,4.14,Cc1cc(O)c(C)c2c1-c1ccc(O)c(C)c1OC2C,IC50,'=',237.0,nM,6.62,24.51,0.45,2.49,13.33,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,237.0
CHEMBL202673,,284.36,0.0,4.62,CCCC1Oc2c(ccc(O)c2C)-c2c(C)cc(O)cc21,IC50,'=',626.0,nM,6.2,21.82,0.4,1.58,12.48,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,626.0
CHEMBL204768,,311.12,0.0,3.97,Cc1cc(O)c(Cl)c2c(=O)oc3c(Cl)c(O)ccc3c12,IC50,'=',2521.0,nM,5.6,17.99,0.38,1.63,7.92,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,2521.0
CHEMBL381697,,363.21,0.0,4.35,COc1c(C)c(Br)c2c(=O)oc3c(C)c(O)ccc3c2c1C,IC50,'=',225.0,nM,6.65,18.3,0.41,2.3,11.14,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,225.0
CHEMBL206441,,284.31,0.0,3.59,COc1c(C)cc2c(=O)oc3c(C)c(O)ccc3c2c1C,IC50,'=',4160.0,nM,5.38,18.93,0.35,1.79,9.02,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,4160.0
CHEMBL380720,,240.26,0.0,3.27,Cc1cc(C)c2c(c1)c(=O)oc1cc(O)ccc12,IC50,'=',585.0,nM,6.23,25.94,0.47,2.96,12.36,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139663,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,,,,,585.0
CHEMBL431698,RALOXIFENE CORE,242.3,0.0,3.98,Oc1ccc(-c2cc3ccc(O)cc3s2)cc1,Ki,'=',4.1,nM,8.39,34.62,0.67,4.41,20.73,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3751680,1,Scientific Literature,Bioorg Med Chem,2016.0,,,,,4.1
CHEMBL85561,,467.61,1.0,7.41,CCc1c(-c2ccccc2)oc(-c2ccc(O)cc2)c1-c1ccc(OCCN2CCCCC2)cc1,Ki,'=',60.0,nM,7.22,15.44,0.28,-0.19,15.75,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133963,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,,,,,60.0
CHEMBL56306,,444.58,1.0,5.27,Oc1ccc(C2CCc3cc(O)ccc3N2Cc2ccc(OCCN3CCCC3)cc2)cc1,Ki,'=',1.1,nM,8.96,20.15,0.37,3.69,15.95,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136521,1,Scientific Literature,Bioorg Med Chem Lett,2003.0,,,,,1.1
CHEMBL44,GENISTEIN,270.24,0.0,2.58,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,'=',4680.0,nM,5.33,19.72,0.36,2.75,5.86,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639035,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,4680.0
CHEMBL3775242,,379.5,0.0,4.66,CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,IC50,'=',12.0,nM,7.92,20.87,0.39,3.26,13.03,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3774369,1,Scientific Literature,ACS Med Chem Lett,2016.0,,,,,12.0
CHEMBL3775824,,351.45,0.0,4.09,CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,IC50,'=',26.0,nM,7.58,21.58,0.4,3.5,12.48,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3774369,1,Scientific Literature,ACS Med Chem Lett,2016.0,,,,,26.0
CHEMBL4099166,,442.6,1.0,7.01,CCCCOC(=O)/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,Ki,'=',1.8,nM,8.74,19.76,0.36,1.73,18.79,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4011648,1,Scientific Literature,J Med Chem,2017.0,,,,,1.8
CHEMBL490198,,438.52,1.0,7.45,CCCCc1cc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,Ki,'=',4.0,nM,8.4,19.15,0.35,0.95,12.58,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144155,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,,,4.0
CHEMBL4208593,,584.65,2.0,5.84,COc1cccc(OS(=O)(=O)C2CC3OC2C(c2ccc(/C=C/c4cc(O)cc(O)c4)cc2)=C3c2ccc(O)cc2)c1,Ki,'=',62.43,nM,7.21,12.32,0.23,1.36,5.88,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196131,1,Scientific Literature,J Med Chem,2018.0,,,,,62.43
CHEMBL4214125,,633.52,2.0,6.6,O=S(=O)(Oc1cccc(Br)c1)C1CC2OC1C(c1ccc(/C=C/c3cc(O)cc(O)c3)cc1)=C2c1ccc(O)cc1,Ki,'=',29.7,nM,7.53,11.88,0.25,0.93,6.64,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196131,1,Scientific Literature,J Med Chem,2018.0,,,,,29.7
CHEMBL491433,,438.52,1.0,7.45,CCCCc1cc2ccccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccc(O)cc1,Ki,'=',52.0,nM,7.28,16.61,0.3,-0.17,10.91,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144155,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,,,52.0
CHEMBL489584,,438.52,1.0,7.3,CC(C)Cc1cc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,Ki,'=',28.0,nM,7.55,17.22,0.31,0.25,11.31,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144155,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,,,,,28.0
CHEMBL442249,,539.72,2.0,6.48,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2ccc(OCCCN3CCCCC3)cc12,IC50,'=',40.0,nM,7.4,13.71,0.25,0.92,9.53,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139144,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,,,,,40.0
CHEMBL4228617,,428.46,1.0,5.93,O=C(O)/C=C/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,IC50,'=',71.6,nM,7.14,16.68,0.3,1.22,10.7,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4219027,1,Scientific Literature,J Med Chem,2018.0,,,,,71.6
CHEMBL2137046,,387.52,1.0,5.7,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',26.3,nM,7.58,19.56,0.36,1.88,23.18,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4219027,1,Scientific Literature,J Med Chem,2018.0,,,,,26.3
CHEMBL83,TAMOXIFEN,371.52,1.0,6.0,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',70.0,nM,7.16,19.26,0.35,1.15,57.38,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4219027,1,Scientific Literature,J Med Chem,2018.0,,,,,70.0
CHEMBL66879,COUMARIC ACID,164.16,0.0,1.49,O=C(O)/C=C/c1ccc(O)cc1,EC50,'=',16120.0,nM,4.79,29.19,0.55,3.3,8.33,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2380210,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,,,,,16.12
CHEMBL3350384,,359.47,1.0,5.1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN)cc1)c1ccccc1,EC50,'=',26.9,nM,7.57,21.06,0.38,2.47,13.65,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2385050,1,Scientific Literature,J Med Chem,2013.0,,,,,26.9
CHEMBL3897416,,468.04,1.0,5.45,CN(C)CCCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,IC50,'=',990.0,nM,6.0,13.91,0.26,0.55,11.34,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3856205,1,Scientific Literature,Eur J Med Chem,2016.0,,,,,0.99
CHEMBL3932162,,454.01,1.0,5.06,CN(C)CCOc1ccc(/C(=C(/CCCO)c2ccccc2)c2ccc(O)cc2)cc1.Cl,IC50,'=',2000.0,nM,5.7,13.65,0.25,0.64,10.77,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3856205,1,Scientific Literature,Eur J Med Chem,2016.0,,,,,2.0
CHEMBL4164124,,283.33,0.0,4.82,c1ccc2[nH]c(C3=Nc4cccc5cccc(c45)N3)cc2c1,IC50,'=',201.81,nM,6.7,23.63,0.42,1.88,16.66,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4145507,1,Scientific Literature,Eur J Med Chem,2018.0,,,,,201.81
CHEMBL243791,,545.7,2.0,7.05,CC(C)S(=O)(=O)c1ccc(-c2ccc3cc(O)ccc3c2Oc2ccc(OCCN3CCCCC3)cc2)cc1,Ki,'=',0.73,nM,9.14,16.74,0.32,2.09,12.01,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145362,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,,,,,0.73
CHEMBL81,RALOXIFENE,473.59,1.0,6.08,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,'=',20.6,nM,7.69,16.23,0.31,1.61,10.98,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143673,1,Scientific Literature,J Med Chem,2007.0,,,,,20.6
CHEMBL25228,,354.36,0.0,3.97,O=C1c2ccccc2C(=O)C12C(c1ccc(O)cc1)=Cc1cc(O)ccc12,IC50,'=',91.0,nM,7.04,19.87,0.36,3.07,9.44,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147609,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,,91.0
CHEMBL56166,,472.59,1.0,5.3,O=C(c1ccc(OCCN2CCCCC2)cc1)N1c2ccc(O)cc2CCC1c1ccc(O)cc1,Ki,'=',88.0,nM,7.06,14.93,0.28,1.76,9.63,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136521,1,Scientific Literature,Bioorg Med Chem Lett,2003.0,,,,,88.0
CHEMBL1340020,,395.44,0.0,2.68,Cc1ccc(-n2nnnc2SCC(=O)Nc2ccc3c(c2)COC3=O)cc1C,IC50,'=',27088.64,nM,4.57,11.55,0.22,1.89,4.61,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,27.08864
CHEMBL1565187,,434.46,1.0,5.39,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,IC50,'=',13131.83,nM,4.88,11.24,0.2,-0.51,5.03,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,13.13183
CHEMBL1420411,,538.03,2.0,5.39,COc1ccc(C2CC(c3c(O)nc4ccc(Cl)cc4c3-c3ccccc3)=NN2S(C)(=O)=O)cc1OC,IC50,'=',12439.15,nM,4.91,9.12,0.18,-0.48,4.84,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,12.43915
CHEMBL3193600,,373.41,0.0,3.92,Cc1nc2ccccc2c(=O)n1/N=C/c1c(O)ccc2oc3c(c12)CCCC3,IC50,'=',29165.61,nM,4.54,12.15,0.22,0.62,5.63,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,29.16561
CHEMBL1519384,,464.5,0.0,3.52,COc1cc(NC(=O)CSc2nc3ccccc3c(=O)n2C)ccc1NC(=O)c1ccco1,IC50,'=',32541.21,nM,4.49,9.66,0.19,0.97,3.89,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,32.54121
CHEMBL1480378,,388.47,0.0,2.83,Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccs3)cc2)n1,IC50,'=',12207.84,nM,4.91,12.65,0.26,2.08,4.86,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,12.20784
CHEMBL1384049,,342.36,0.0,2.49,Cc1ccc(-n2c(=O)c(C#N)cc3c(=O)n4cccc(C)c4nc32)cc1,IC50,'=',30868.34,nM,4.51,13.17,0.24,2.02,5.63,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,30.86834
CHEMBL1325233,,381.43,0.0,3.78,COc1ccc2c(c1)c(=O)oc1cc(OCC(=O)NC3CCCCC3)ccc12,IC50,'=',17894.9,nM,4.75,12.45,0.23,0.97,6.1,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,17.8949
CHEMBL447111,,246.26,0.0,3.17,Cc1ccc(OCc2ccoc2C(=O)O)cc1C,IC50,'=',25439.81,nM,4.59,18.66,0.35,1.42,7.7,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,25.43981
CHEMBL3213380,,489.55,0.0,2.59,CCOC(=O)C1=c2/c(=C/c3ccccc3OC)c(N)c(C#N)n2C(=O)C(c2ccccc2OC)S1,IC50,'=',9798.6,nM,5.01,10.23,0.2,2.42,4.3,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,9.7986
CHEMBL1309506,,444.47,0.0,3.08,COc1cc(NC(=O)c2cccs2)c(C(=O)OCC(=O)NCc2ccco2)cc1OC,IC50,'=',14772.44,nM,4.83,10.87,0.21,1.75,4.16,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,14.77244
CHEMBL1548231,,412.47,1.0,5.01,N#Cc1c(NC(=O)CSc2ncccn2)oc(-c2ccccc2)c1-c1ccccc1,IC50,'=',9581.0,nM,5.02,12.17,0.23,0.01,5.47,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,9581
CHEMBL1328182,,380.41,0.0,4.02,Cc1ccc2nc(O)c(C3C(C#N)=C(N)Oc4c3ccc3cccnc43)cc2c1,IC50,'=',19530.76,nM,4.71,12.38,0.22,0.69,4.48,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,19.53076
CHEMBL1331084,,496.49,1.0,5.38,O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cnn2c(C(F)(F)F)cc(-c3ccco3)nc12,IC50,'=',3639.79,nM,5.44,10.95,0.21,0.06,6.03,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,3.63979
CHEMBL1374573,,467.57,0.0,4.09,O=C(CSc1nc2scc(-c3ccco3)c2c(=O)n1-c1ccccc1)NCC1CCCO1,IC50,'=',30130.16,nM,4.52,9.67,0.19,0.43,5.24,BAO_0000357,single protein format,Homo sapiens,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,,,,,30.13016
